Customer ID,Internal Obligor ID,Obligor Name,City,Country,Industry Code,Internal Risk Rating,Taxpayer ID (TIN),Stock Exchange,Ticker Symbol,CUSIP,Internal Credit Facility ID,Origination Date,Maturity Date,Credit Facility Type,Credit Facility Purpose,Loan Amount,Outstanding Balance,Interest Rate,Collateral Type,Loan Status,Payment Frequency,Currency,Loan Grade,Syndicated Loan Flag,Disposition Flag,Guarantor ID,Guarantor Name,Guarantor Rating,Loan to Value Ratio,Debt Service Coverage Ratio,Total Assets,Total Liabilities,EBITDA,Net Income,Total Revenue,Total Equity,Cash Flow,Interest Coverage Ratio,Loan Default Probability
2.15345E+13,a037c8a6-f8c5-44b8-93d4-bc4179652a34,Mcgrath Ltd,Davidchester,NA,2306,D,215-02-5773,NYSE,NBq,uEsecI,bc23a087-556e-45a0-9129-938febddc945,11-10-2022,03-05-2028,Term Loan,Refinancing,30210524.29,48990913.25,13.71,None,Defaulted,Monthly,GBP,CCC,No,Retained,75242a58-d643-4751-9d63-2171b678eab2,Bernard-Anderson,C,0.84,1.61,25491729.34,338618428.9,65060799.41,10875466.17,165571952,130893068.6,11070180.85,3.31,0.13
4.46343E+13,9325db2e-3088-49c7-a0ca-a49f94b7130c,Garner-Ryan,Lake Michaelstad,ZW,9993,A,726-61-8450,N/A,Xgp,aPRfPx,50c32c9c-06d9-4d54-acd7-6e6ae0455ed9,18-02-2024,30-08-2031,Bridge Loan,Working Capital,79178308.86,37309129.07,12.96,Equipment,Defaulted,Monthly,INR,BBB,No,Disposed,27108a48-1c35-4014-9e35-89e51c299156,Williams LLC,D,1.26,1.76,409356729.1,149692502.4,74195507.19,44114741.06,125130800.8,78440331.86,20220077.11,3.55,0.18
7.33775E+13,3dd4812e-4f9c-4267-ae8f-b3714a8ea632,"Griffin, Lopez and Mills",Port Margaret,VU,7304,A,399-08-1356,NASDAQ,EhG,QQDIkg,8d4cd3ab-bc5e-4011-8afe-25f07a731611,20-10-2024,10-11-2028,Bridge Loan,Acquisition,52886682.33,89981038.73,11.03,Equipment,Defaulted,Monthly,USD,BB,No,Disposed,0a322641-3398-4ce4-9c21-96233fa6f4c5,"Townsend, Stewart and Holmes",A,0.54,2.96,167110474,97098095.57,17431758.88,38979334.3,215195540,24318316.04,10746763.74,1.94,0.01
3.93873E+13,279ef0cb-1e62-4c51-9a05-1b18dd55b612,Gordon-Richardson,East Keithside,DK,4645,D,153-80-2347,NASDAQ,KAu,DSiGoY,a36b18c4-fb4e-4c43-9e68-5f0b008bb9b9,06-04-2023,16-11-2034,Other,Refinancing,40661482.61,41181579.54,5.21,Equipment,Closed,Monthly,INR,A,Yes,Retained,7c654f52-6e2d-4ce3-86df-52655b5590db,Matthews-Franklin,E,0.9,2.77,344891305,328174849.1,7713970.25,28798552.45,18846247.07,149852278.9,9794986.03,2.41,0.24
8.63741E+13,1e9ab088-65d7-4a96-a6b4-c41f897b70d8,Bautista Ltd,Georgeburgh,IT,9808,A,188-08-3928,LSE,mJS,CyeHjb,7826cf21-583b-46ab-be0b-8b05355909bc,11-10-2021,01-06-2034,Revolving,Refinancing,29022564.48,49949187.98,10.77,Inventory,Closed,Annually,EUR,AAA,No,Retained,5710fe41-d8d7-4dfa-b8ae-9d789632dc93,"Lowery, Campbell and Mckinney",A,1.1,2.93,54270332.78,219558343.8,44093596.44,21766159.23,347284644,86678416.75,6855716.46,8.41,0.29
1.62659E+13,14c29cdc-1e78-4bd2-9b0c-4c71d2302a2f,Avila-Beck,East Marcia,PE,6136,B,593-94-2528,N/A,sZk,YOpNPI,d79c773a-694e-489e-a54c-55ef922ead59,19-12-2023,25-06-2033,Term Loan,Acquisition,10818448.92,64202803.41,4.65,Inventory,Active,Monthly,EUR,BBB,Yes,Retained,0776696f-b175-4b87-b92e-0b48af884eb9,Nichols Group,D,0.81,2.27,126095850.3,308840172.5,69841258.24,21591714.07,258849703.6,165891051.4,24260176.42,5.7,0.28
3.99241E+13,96282cf4-4583-454f-ae10-a0f5a15a1d48,Ortiz Inc,Tiffanyhaven,NE,3432,E,004-52-8394,N/A,vDw,iJECLr,3a22a48e-2852-47c4-a015-ac710993de96,20-05-2020,18-10-2026,Term Loan,Working Capital,57818137.18,39434812.63,9.83,Real Estate,Closed,Monthly,INR,AAA,No,Disposed,2be7ecfb-58c9-492e-9ac1-a405a0c8168e,Harris-Cox,C,1.1,2.11,215865615.5,248550563.4,97487341.27,44309157.4,140697507.8,3622668.19,25212213.91,4.45,0.24
5.24711E+13,e2b15221-0d06-4414-8c01-6510c7a79950,Cole-Smith,Robertsville,AE,1641,B,600-24-2812,NASDAQ,oMO,fpEhNv,a146d70c-dc45-489a-b5cb-9315cfdbdf7a,19-04-2023,22-08-2031,Revolving,Acquisition,53978225.62,30063738.74,3.88,None,Closed,Annually,EUR,AA,Yes,Disposed,732c9db4-923e-4981-a79f-0c172fde9a9a,Powers-Oliver,E,1.03,1.73,127268171.9,191525429.3,66102351.87,10477536.3,37622211.96,58388901,9904106.22,5.02,0.06
9.28517E+13,e5b39501-723a-420b-8106-21d419419abc,Moran-Bailey,South Dustinside,TH,9271,D,042-91-1027,LSE,PrU,LkolSI,d014824a-8c31-42e6-b752-3a3d31ed5e52,12-06-2021,12-02-2032,Bridge Loan,Acquisition,34349945.33,43352346.78,7.41,Real Estate,Closed,Quarterly,USD,AAA,Yes,Retained,4fc8fcef-0d66-40f5-9eb6-40124f83e01d,"Beasley, Smith and Pope",A,0.84,1.7,384216242.2,172472301.5,45149601.87,6296321.21,45056509.06,150071083.1,10188124.64,5.27,0.25
9.79E+13,e06344dc-e342-444a-9897-d9506124aabe,"Lloyd, Hawkins and Wood",Priceland,GT,5267,C,103-41-7489,N/A,jFI,xhdjJq,651fd89b-1137-46cb-b55f-884cbee71b5a,07-05-2024,10-06-2031,Revolving,Refinancing,11262094.52,1313437.54,1.64,None,Active,Quarterly,GBP,CCC,Yes,Disposed,2e746e62-26af-4496-a97f-e7e13f28b2de,Thomas Inc,C,1.27,1.73,154790684.8,337772974.2,75628258,40049704.56,16904594.37,72283500.52,5697302.71,1.62,0.06
5.531E+13,3a166675-4c3f-4a74-ab90-be24564324d2,Barnett-Aguilar,West Joel,LV,2384,E,213-17-0608,N/A,oYV,yQxNjE,07600a31-b9ad-4cde-86a4-6037bdfd2817,04-03-2025,25-05-2026,Other,Working Capital,96978770.91,59032273.57,5.37,Inventory,Active,Annually,GBP,BBB,No,Disposed,686944f9-2011-4449-ade2-ac50295de8a8,"Smith, Roberts and Lewis",B,0.87,2.99,176559973,59063995.4,24983557.93,8546783.06,434077301.2,83552352.98,17941980.26,2.08,0.06
8.59257E+13,776602ba-ab5e-49d4-8084-bd4e651bbe31,Smith-Johnson,East Sandra,CL,2478,E,168-38-7172,LSE,ESl,hwNFFz,334dfe8b-a637-4460-91de-5bb73f0103db,12-06-2020,08-01-2027,Bridge Loan,Expansion,66250650.65,83388589.47,7.09,Real Estate,Closed,Monthly,USD,A,No,Disposed,2983ae3e-ba03-4111-9fc6-adbeb94f3b5c,"Galvan, Everett and Thomas",A,1.35,1.76,399833466.4,170388728.1,79524040.92,6676493.41,332040206.7,29845452.65,24801940.88,5.76,0.2
4.45637E+13,9fc1d603-9fc3-4f4b-84de-5ec6180677e3,Meza Ltd,Hollandbury,ST,6835,B,463-79-2977,LSE,uYy,iKSSiM,f9035d36-2dd8-4698-9b3f-d29d4b5e3a63,20-02-2020,08-06-2027,Revolving,Acquisition,50475751.77,24780784.08,14.84,Inventory,Closed,Annually,EUR,BBB,Yes,Retained,b17eaca6-fcfb-4af7-8896-9d01752691ab,"Perez, Bartlett and Smith",E,1.33,1.69,304520922.4,9143113.61,35540405.85,31280843.76,371953087.5,191668682.5,20872215.02,9.72,0.07
4.46679E+13,0c8cde14-7077-41a2-a7da-5c9461984665,Cordova and Sons,Lake Kenneth,IN,9223,C,152-52-0287,LSE,QUS,DtnycD,d33bf49d-d402-4043-81cd-36eab494ca29,07-09-2021,12-06-2034,Other,Expansion,28942057.94,33812977.59,12.4,Real Estate,Closed,Quarterly,GBP,BBB,Yes,Retained,60a3dba4-811e-421a-9bb1-f7e4eed9e9e5,Allen PLC,A,1.49,2.59,219264371.2,335153409,34030799.4,47742986.96,66791671.97,69607479.98,25221372.13,6.99,0.28
6.19336E+13,90105a0b-34c0-43ae-9a6f-581a14ec4599,Taylor-Wallace,Jodiview,ML,7236,C,825-25-3982,NYSE,RWs,EBfOTf,c1ab95df-c582-4524-b638-d09783fb5f94,05-06-2023,05-12-2028,Term Loan,Refinancing,21893573.7,25645802.87,13.72,Inventory,Defaulted,Annually,USD,BBB,No,Retained,b4e3f90d-68ea-47ee-aa13-fc63af38b1eb,Brown-Dorsey,B,0.8,2.53,150990523.5,328607731.4,1784248.73,24585075.74,69518886.67,152269586.3,8068200.94,4.92,0.08
4.33484E+13,b65aa7bd-f07d-4fe0-9dd7-e33c14b16aea,"Lawson, Hanson and Hebert",Timothyton,PY,3089,E,060-09-5329,NASDAQ,Yfo,dcImCN,30629ad7-d3fa-432f-9446-8ce77c81ffcb,04-12-2023,05-01-2034,Revolving,Refinancing,72074512.61,53648547.62,14.99,Inventory,Closed,Quarterly,GBP,B,No,Retained,9bb47eee-4cfd-4603-a866-2dbe4a206549,"Mendoza, Martinez and Miles",B,1.04,1.33,128047858.2,378880509.1,22407331.86,15509783.11,11346233.3,2354999.18,8636305.09,7.54,0.2
5.96658E+13,023d6d9e-80a6-416b-bd05-a51ee86a88dd,Martin-Carter,Rosechester,PK,8495,D,518-99-9837,NYSE,kOG,UkEccV,b7d65f55-deb7-4885-af53-c06b8c2b5516,24-02-2025,06-01-2030,Bridge Loan,Acquisition,50837567.86,87981425.71,10.24,None,Closed,Quarterly,EUR,AA,Yes,Disposed,d8908ad5-f633-4e19-baac-cdbd8d8f142f,"Price, Parrish and Hunt",C,1.41,1.14,384641561.9,8215807.43,50466976.17,24273560.09,384053890.8,14327801.96,16903729.73,5.94,0.16
8.82795E+13,9ea792d7-4d2e-44d6-85ca-cff998598c13,"Glenn, Richmond and Roth",Josephchester,PY,8681,B,468-99-1011,LSE,ZJo,GnlZzy,879fa302-a018-4fbf-82e5-0cd74882d9aa,03-03-2020,19-09-2028,Bridge Loan,Working Capital,23878469.01,6806973.92,8.98,None,Closed,Monthly,GBP,CCC,Yes,Retained,e2238995-e328-4b7e-8a50-cda67e314b28,Hayes and Sons,D,0.81,2.12,281405119.2,133322615.5,22518176.77,48056628.26,371960919,117668866.7,26267233.93,6.92,0.1
4.7737E+13,99d6c312-3b00-49aa-ad5f-c0bf63af7c7e,Price-Scott,Kendrabury,LA,4725,A,286-19-9337,LSE,BbU,vPCdhd,b5ac45d5-9b05-4e95-a0b0-25c17d99c97e,21-05-2021,12-08-2034,Other,Acquisition,7937365.83,62982053.24,2.79,Inventory,Defaulted,Annually,USD,B,No,Disposed,b61aebcd-0dcf-467e-984f-c20abd5de26d,Mullins Inc,E,0.54,1.52,468624755.6,338892225.3,93247894.31,27623816.43,91054252.27,179453146.6,3314016.62,4.04,0.18
2.85121E+13,3e595b71-d928-4c62-9fa7-ab4b94c4ea3d,"Chavez, Kelley and Lester",East Patricia,NO,1432,D,265-29-9593,LSE,ZZM,rnIfPd,14eba258-f02f-44a5-b862-f4182490f3c5,19-10-2020,25-07-2028,Revolving,Acquisition,63188289.62,7556437.05,3.03,None,Active,Quarterly,INR,A,No,Disposed,8cfc3a8a-de87-4eca-b901-ea0433a1c162,"Scott, Matthews and Hart",B,1.22,2.84,364697643.2,353401496.9,93979532.97,27963653.87,365184583.3,162625314.8,13963850.34,8.74,0.02
3.98284E+13,85f6e093-8854-45dd-a7c7-8f099871d558,White and Sons,North Darrellside,IS,7594,E,872-31-9943,N/A,kGK,DEMSLg,ec1054d9-2624-4aaf-a7ec-ec9849d7eef1,13-06-2023,16-09-2028,Revolving,Acquisition,60590005.13,79209814.56,3.73,Equipment,Closed,Monthly,EUR,AA,No,Retained,05c04136-1b28-45a2-8c1d-028b72890632,Murphy Ltd,C,0.76,2.76,232615897,70626579.25,92273155.19,32794702.24,350644321,159845815.8,760187.15,8.16,0.14
2.33692E+13,74fb4790-3a7d-4168-a260-8d12442952da,"Davis, Williams and Willis",Hernandeztown,US,2308,A,814-94-4777,LSE,Glr,nATcPV,4e8f5be4-f9fb-472c-b368-6b3010953d8c,09-06-2024,12-02-2030,Revolving,Expansion,38239072.67,38341191.81,9.07,Real Estate,Defaulted,Monthly,USD,B,No,Disposed,8351a9da-86dc-4227-9a2b-f44c0e38cae4,Palmer Ltd,C,1.42,1.89,119882674.8,125852446.7,23239838.71,6864964.96,492388872.9,104717047.8,15323110.88,2.61,0.23
3.55524E+13,08264e46-19d6-40f9-bd05-2e2879f4bc09,Swanson-Lewis,Smithbury,BR,3718,B,474-21-5796,NASDAQ,wNQ,shZocj,9e2609ea-b2c2-4207-99a3-28078646be3e,19-02-2020,03-05-2029,Other,Expansion,25937506.96,43563066.58,5.75,Equipment,Defaulted,Quarterly,GBP,BB,No,Retained,8a263300-b1ca-4999-b4f2-7706c221c57e,Bryant Ltd,B,1.43,1.31,201621392.3,220230125,39096396.77,4416166.38,217081070.9,51081208.18,28115269.72,5.65,0.22
2.35166E+13,2953cf2c-3a34-44e4-a94d-6e1cdea1c982,Young PLC,East Elizabeth,TL,4308,B,630-12-4689,NASDAQ,liw,TbAbqw,41b1810d-e375-49c7-9d48-4a3b973ce42c,28-05-2024,07-02-2031,Term Loan,Expansion,94333854.83,79239507.29,10.9,Inventory,Defaulted,Quarterly,GBP,B,No,Disposed,0c4c3cc9-173f-4879-a5c2-0982ca8861ac,"French, Lee and Goodwin",C,0.74,2.84,392114377.7,34971260.97,18959579.39,13365162.69,369959653.8,179171541.6,10927094.1,1.37,0.06
1.0674E+13,9847d5fc-6e2b-4c36-9f4f-5328826dae5b,Jackson and Sons,West Elizabethshire,KH,5343,D,505-48-3355,NYSE,rAe,nTjLZq,23651d53-0843-4b9f-a380-cc5339f10e61,02-04-2022,05-02-2029,Other,Expansion,11163249.33,43903144.91,14.28,Inventory,Defaulted,Annually,USD,BB,No,Retained,a28de6d1-7f6d-46a1-8083-14ef4f19f681,"Williams, Bennett and Romero",A,1.39,1.5,477473203.2,10192672.1,60676484.66,49731643.57,55415562.97,151524314.4,24887851.81,8.14,0.14
7.39177E+13,943e8509-fada-4125-86bf-c981374c286d,Delgado Group,Schmidtton,IR,8542,B,464-59-1486,LSE,lrS,NjoqUv,25219ae6-22b7-4b40-890a-ef27177471c9,07-11-2022,07-06-2026,Other,Working Capital,2727038.21,1480979.12,1.83,Equipment,Defaulted,Monthly,INR,BB,No,Disposed,bebd2816-e4c0-4773-82f5-85066210453e,Cervantes Ltd,A,0.55,1.65,387170216.2,10457277.48,27780965.17,25072324.93,382330022.1,52575765.75,23877001.27,4.68,0.15
3.98012E+13,90ad0bf2-56a7-4e3d-b069-a780e5fb9b03,Hansen LLC,Michellemouth,NP,2200,A,878-81-8998,NASDAQ,ZZo,hgADXd,37bac039-98e1-4406-9a73-9cab1bf50570,10-09-2024,15-08-2028,Revolving,Refinancing,85634447.52,44920927.98,2.14,Real Estate,Active,Monthly,GBP,BBB,No,Retained,9364fdc6-4cfd-44a5-bb7c-f02df81f366b,Caldwell-Mccoy,A,0.68,2.13,231161787.7,182314402.2,8408884.27,10857115.91,480164478.3,56806050.18,3681139.64,7.1,0.25
1.68695E+13,e310c003-e38a-494b-ae70-55e2392bf983,"Schneider, Mendoza and Levy",Nathanielbury,SZ,1631,D,297-15-3851,LSE,zCc,SqSrBu,02f847a6-7610-4e22-8b0c-42abfdba4a5e,31-12-2021,03-01-2031,Other,Acquisition,10255010.75,557761.99,7.9,None,Defaulted,Annually,EUR,AAA,Yes,Disposed,c5c37757-5d08-4831-8eb2-741808ca77e7,Austin-Velasquez,D,0.85,1.44,140069080.3,358746814.8,71100855.19,31162430.75,492181142.9,90059769.41,21689296.65,2.68,0.01
6.52463E+13,9f155118-ea93-48f4-aacb-1d6e96148623,"Cabrera, Jackson and Scott",Hoodchester,ES,6220,A,169-36-3857,NASDAQ,cBU,BGfVwE,638ddd07-751c-4672-8ca6-b3e12afce963,08-11-2022,04-06-2028,Other,Expansion,41964750.61,18199364.05,8.71,Equipment,Closed,Quarterly,GBP,AA,Yes,Retained,42fed68c-56ff-48a2-bbc0-3fce17b302a4,Moore-Powell,A,0.97,1.23,343476445.5,91507567.29,4632896.08,28898801.21,255376516.3,59599853.85,14748251.9,4.43,0.09
6.82297E+13,228187de-0ae5-4897-af53-ad26c3f95d6a,"Hill, David and Pittman",Melendezton,CV,8620,A,407-83-6387,N/A,Bkq,AfvVJq,bc0c7e31-2e60-44af-a6b9-63a98fb3fbca,11-06-2022,14-02-2028,Term Loan,Working Capital,7474263.55,18538020.16,1.94,None,Defaulted,Quarterly,INR,CCC,Yes,Disposed,065910ee-115f-492e-bf35-eaf3149b4bd7,"Blake, Dougherty and Gray",E,0.83,2.58,245369502.4,58644917.9,1479687.64,25268628.29,12372599.38,4861721.06,25301761.22,6.21,0.21
4.57904E+13,9fbbcc97-9951-4c55-8c90-32b0fc0b0553,Alvarez LLC,Steveport,GD,6264,D,697-65-8817,NYSE,RiL,MJmqrQ,a6efad6c-ac4b-42b3-bca8-2d162b96af5f,28-09-2021,14-09-2030,Other,Refinancing,63240773.66,28160272.35,5.54,Real Estate,Closed,Annually,USD,BBB,Yes,Disposed,e48c9319-e611-4798-8492-a4106acf7ef3,James-Becker,B,0.97,2.93,161113229.3,263680371,13517821.44,23104371.54,317174718,91181979.99,5334041.52,9.37,0.18
4.83396E+13,b1b1bafe-d481-466a-a2ed-1c254302cea1,"Marshall, Patterson and Huang",South Tina,NO,9616,E,861-12-7148,NYSE,UJw,TgjotD,8342e5eb-c7d2-4076-9e2d-e432adc200e6,27-02-2024,16-10-2026,Revolving,Refinancing,23913702.36,81703388.97,1.89,Real Estate,Defaulted,Annually,EUR,A,No,Disposed,b13fe373-ba1b-4c3c-a1d6-b22b69ce4ecf,West-Bruce,D,1.13,1.65,226351629.6,331490084.4,10463760.94,11139097.24,371712725.7,176706783.4,26308274.15,7.16,0.2
7.26896E+13,245eb7b9-0361-4705-a70c-358137ae696a,"Rose, Duffy and Kelley",South Adam,ZA,5789,A,602-64-8500,NASDAQ,RRr,hgSMUE,d6c1839c-8d0e-4f44-81e4-194fef80709e,23-02-2021,31-10-2031,Revolving,Refinancing,25787444.04,46272011.64,1.63,Equipment,Active,Monthly,EUR,A,No,Disposed,39250fc4-bf2e-4434-81bb-b888789eb21a,Horn-Hill,E,0.54,1.09,147383482.1,195929621.6,66286945.54,46405100.14,400538365.2,112150677,13687024.46,9.14,0.26
1.37378E+13,24506747-73ee-47f1-9be6-08b15fd470a5,Castro-Mosley,North Vanessaberg,HN,8968,A,406-80-3709,NASDAQ,siz,mdoyth,47b5e9de-478b-436d-8f31-3cd81cedd8b3,08-12-2021,09-02-2027,Term Loan,Acquisition,84653547.08,48876121.49,9.85,Real Estate,Active,Monthly,GBP,BBB,No,Retained,38e1fb98-7fc0-4fd1-9efd-46a09c70331b,"Fox, Lewis and Andrade",C,1.25,2.51,147244322.8,367582096.8,50836441.95,48221714.86,193435997.4,65933752.63,22020232.22,3.99,0.12
1.85655E+13,b6afdcd0-f51f-4724-84f5-00e73191a03d,Miller Ltd,East Jacob,JO,9123,C,042-37-9081,NASDAQ,axq,mOTxgC,c2a9f180-c681-47cc-b2a4-30cc225e7f37,06-10-2020,22-07-2028,Revolving,Working Capital,62729602.14,68583709.8,8.67,Real Estate,Closed,Quarterly,GBP,BB,Yes,Retained,1ceb4c69-b6a0-4904-80e0-923f00cfd381,Stone-Williams,C,0.82,2.29,283157616.4,364174253.1,41382455.17,3952407.7,205607375.4,183461807.6,23596650.11,3.71,0.13
3.00356E+13,8b4b40c1-a063-4f4f-9871-2b19d8b6294f,Mcgee Ltd,Port William,RS,6166,E,796-77-4151,N/A,iEP,NqyLvv,fc46ad0d-1be8-4a6d-a3fc-1544ec4304a1,09-09-2022,25-08-2032,Revolving,Working Capital,31548235.48,67584155.51,1.82,Equipment,Active,Monthly,USD,BBB,Yes,Disposed,22f648d0-7e0d-4561-960c-2f2e637ea416,Watts LLC,D,0.88,2.49,495676281.7,299361930.2,80701930.89,32621669.29,263361309.5,161056049.4,14777208.87,7.25,0.03
9.61939E+13,71e68e43-9707-4862-89bc-f24c13aa140d,Powell Ltd,Jessicastad,GW,8193,C,088-81-3392,NYSE,Tgs,IfVdAF,aeabbbae-2aef-4f23-a892-06174473f417,04-01-2022,07-06-2027,Other,Expansion,62779213.85,87183571.96,11.63,Real Estate,Defaulted,Annually,INR,BB,Yes,Disposed,a0d1a528-3e9c-4e02-99df-a377b96065b4,"Gray, Richmond and Cruz",D,1.41,2,162846911.6,5087487.96,65061424.96,29652626.17,65996466.65,146113237.3,11326325.61,6.7,0.27
1.44194E+13,abf27609-babc-4533-8f11-e5daad13e7f7,Yoder and Sons,West Monica,GT,2323,C,387-85-3665,N/A,YIg,MtGJZO,6b58a1bd-eeba-4277-8c8b-a5437fce73e5,29-03-2022,23-11-2027,Other,Refinancing,80999937.06,6086548.82,2.83,Real Estate,Closed,Annually,INR,CCC,Yes,Retained,a27437b9-3e61-47d2-946b-32cbab9648da,Lee Ltd,C,1.48,2.44,32065555.53,110796956.9,79353993.89,26959046.32,184153214.8,81401533.02,21961940.61,7.92,0.26
6.39165E+13,c8b5cc20-0805-436f-aa93-69638e95d184,"Torres, Williams and Walton",Jonesborough,MR,6334,B,641-55-3945,NASDAQ,QJT,JCHmMC,4a91b09d-ba4c-4f92-9204-a0d2ccae36ac,07-07-2024,15-04-2028,Other,Working Capital,27216177.31,13166211.55,10.22,None,Active,Annually,GBP,A,No,Disposed,11df626b-36c9-46dd-a396-ef8d25123ce7,Collins Ltd,E,0.53,1.86,331081037.9,106526162.2,99943334.46,32771303.45,156590202.1,82318749.76,8369020.95,8.86,0.2
8.1662E+13,70d5777a-9b5e-4a89-ae53-01864aed73c8,Bartlett and Sons,Carriestad,VC,1581,A,578-34-3235,NASDAQ,xuL,TvXzef,28e4e82d-b1c9-4410-98f4-68b04e41491c,17-01-2024,23-10-2029,Term Loan,Refinancing,52197771.92,52543364.54,14.9,None,Defaulted,Monthly,USD,AA,Yes,Disposed,cdfd327c-123e-4366-9d12-01a693d4a3b9,Collins-Silva,A,1.1,2.15,448500584.2,244090664.9,13520573.25,37654894.31,161129886.4,86158934.65,14810292.21,8.73,0.24
7.80791E+13,6e7abaef-8348-4b01-bd63-73ece9e08f25,Martinez-Smith,Port David,BB,6776,A,026-66-3760,NASDAQ,rDB,GLBsdj,4fe70538-2677-477d-bca8-957ebc4825cc,25-07-2021,11-07-2030,Bridge Loan,Expansion,81517613.81,53994473.71,1.82,Real Estate,Active,Annually,EUR,BBB,Yes,Retained,2757421c-099e-4a89-84bb-c8270cce3687,"James, Davis and Carroll",A,1.1,2.67,308996742.9,250955309.4,16090227.74,26923046.4,463613668.2,168923323.2,9333695.94,6.69,0.26
7.93143E+13,b20e5fc2-d62e-4d87-8028-8573882b651c,"Murphy, Ross and Valdez",South Ericburgh,SC,7922,C,322-01-6614,LSE,YON,VqNEGc,03cd9db3-364e-46b3-89b7-86cd029a9eb0,19-07-2022,28-01-2030,Term Loan,Acquisition,42450804.83,9012319.65,14.6,None,Defaulted,Quarterly,GBP,BBB,No,Retained,4320a5db-5a4f-4864-adea-d6eaa3693ac5,Mcneil-Murray,A,1.19,2.64,247324383.6,194315089.9,35679809.32,16413013.6,81607028.26,172865485.8,2601172,3.65,0.04
9.01399E+13,7cd84a30-0b1b-4ec0-8ccb-bd10825d96a0,Aguilar-Jones,West David,SV,4732,E,390-60-6171,N/A,VZI,xHLbuE,5a45711d-b747-4009-84e4-ebdf83fabdbc,19-10-2020,06-06-2031,Term Loan,Working Capital,51694193.07,39983513.08,10.88,Real Estate,Defaulted,Annually,USD,BB,No,Disposed,7d3b2d83-ed09-41ed-ab37-a2ed4888b45c,Vasquez-Flores,C,1.05,2.94,388573627.1,78455412.06,17774459.14,12234620.77,482023968.5,199219973.5,17333560.33,5.95,0.28
5.02109E+13,1c7110a6-82c4-4bf8-b08e-b03c0b3b3252,Myers PLC,Zamoraville,SO,5064,C,513-36-5876,N/A,rcm,tyembj,714c2446-755a-4e42-8d13-a66f2f0a4621,26-11-2023,23-04-2032,Other,Expansion,78097624.25,18208117.89,7.42,Equipment,Defaulted,Quarterly,EUR,BBB,No,Disposed,52010b18-2a27-4da6-8ed5-fe4c0d8f7a54,Mata-Booker,C,0.9,1.08,335851137.8,336647364.5,20577835.92,10803578.76,202470118,64768911.25,12824163.12,1.42,0.07
9.949E+13,274fe608-b6a8-4b7e-9791-f90c90bd456e,Gross and Sons,New Trevorshire,DZ,6373,A,885-71-7029,NASDAQ,zbv,nksrfb,0221f111-e895-4e1a-8f95-9e445122db9f,21-05-2023,21-08-2026,Term Loan,Acquisition,22805513.69,17711431.07,10.65,Inventory,Closed,Quarterly,USD,AA,Yes,Disposed,9f5e2632-3a32-464c-80f7-3b631334b1d8,Walsh-Gilbert,C,1.02,2.19,280734503.4,238433667,81472686.67,37898520.13,420469427.5,144551915.9,27173896.34,8,0.23
4.81596E+13,76eb36d8-f2d8-4d98-9821-3e7ebb8b8b81,Odom-Mcmillan,New Jessica,GT,6325,A,291-43-9352,NYSE,cMP,wcKuOc,bcbf1e4c-ae7b-48aa-ba35-39db151cbfae,04-10-2024,20-11-2028,Other,Working Capital,35207974.71,86022424.31,4.97,Real Estate,Active,Monthly,EUR,BB,Yes,Retained,0144ad09-9e67-48b1-9d63-93ce18079daa,Fuller-Davies,A,0.91,1.6,285192735.8,230705591.7,42687531.01,12706941.01,376955065.8,155562924.9,22047222.79,1.16,0.11
5.73082E+13,a288e611-be3a-478f-bbe3-ccd70914af45,"Nguyen, Coleman and Thomas",Zamorashire,BH,1627,A,797-24-3694,NASDAQ,Bpu,rDTFxm,420d285f-c3a1-4b1a-aad6-8e14a8a0cd41,22-03-2020,12-04-2034,Term Loan,Working Capital,95410989.56,42949273.79,8.96,None,Defaulted,Quarterly,INR,AA,Yes,Disposed,6e9967e9-6cb3-448b-8fae-068641f80cbf,"Reed, Gray and Robinson",B,0.63,2.43,120171135.2,82327320.18,68597112.18,16035948.4,429248475.6,65408422.24,10857628.24,2.2,0.24
3.82488E+13,ee9ac417-af90-42a5-9ca5-bc32237fe3ad,Smith-Vargas,South Julie,GR,6738,B,293-37-1115,NASDAQ,kIT,ALdTEy,cca508a3-8e01-4392-a9aa-bc8a77d5be93,01-07-2020,05-07-2032,Bridge Loan,Refinancing,76840260.71,49224568.09,11.49,None,Closed,Quarterly,INR,BB,Yes,Disposed,ae7c4945-7770-4197-b103-56967b90601b,Schmidt-Robertson,C,1.46,1.22,363483008.5,54318520.2,75157516.61,3211108.06,381691536.8,123857002,18279152.63,5.36,0.18
7.28035E+13,ad25d1e7-e666-41cc-9b37-cc6a215dcd6e,Beard-Rodriguez,Whitetown,TM,7334,D,408-43-1431,NASDAQ,VpN,WUKQrT,b24bc818-af4e-464f-a812-9255616ee326,21-02-2024,14-03-2032,Other,Refinancing,17628243.01,17158351.41,14.39,None,Defaulted,Annually,GBP,B,No,Retained,6e4f65a1-ea0c-4175-9787-1d3872731d35,Perry LLC,A,0.7,2.36,126386935.9,285242848.7,90654670.08,9288596.99,169049738.1,50861511.99,28434998.2,8.08,0.1
